Latitude,Longitude,Zone,Amenity
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,fountain
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,shelter
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,toilets
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,shelter
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,studio
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,marketplace
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,marketplace
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,school
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking_space
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking_space
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking_space
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking_space
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking_space
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking_space
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking_space
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking_space
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking_space
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking_space
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking_space
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking_space
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking_space
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking_space
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking_space
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking_space
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking_space
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking_space
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking_space
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking_space
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking_space
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking_space
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking_space
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking_space
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking_space
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking_space
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking_space
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,fuel
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,fuel
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,motorcycle_parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,kindergarten
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,school
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,shelter
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,shelter
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,shelter
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,shelter
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,shelter
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",zone4,parking
